codigo_linea,numero_rfig,orden,nombre_estacion,es_localidad,municipio,provincia,ccaa,geocode_match,dist_m,dep_id
01156,156,2,BIF. VILLAMURIEL DE CERRATO,False,Villamuriel de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B1401
01164,164,1,PALENCIA ARROYO VILLALOBON,True,Palencia,Palencia,Castilla y León,within,0.0,TN_RailwayNode_15000
01164,164,2,BIF. VILLAMURIEL DE CERRATO,False,Villamuriel de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B1401
01164,164,3,MAGAZ,True,Magaz de Pisuerga,Palencia,Castilla y León,within,0.0,TN_RailwayNode_11004
01166,166,1,BIF. RUBENA,False,Rubena,Burgos,Castilla y León,within,0.0,TN_RailwayNode_B1112
01166,166,2,VILLAFRIA,True,Burgos,Burgos,Castilla y León,within,0.0,TN_RailwayNode_11102
01168,168,1,"BIF. RUBENA-AG. KM. 377,3",False,Burgos,Burgos,Castilla y León,within,0.0,TN_RailwayNode_A1112
01168,168,2,VILLAFRIA,True,Burgos,Burgos,Castilla y León,within,0.0,TN_RailwayNode_11102
01172,172,1,MADRID-CHAMARTIN-CLARA CAMPOAMOR,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_17000
01172,172,2,CAMBIADOR MADRID-CHAMARTIN,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_08011
01174,174,1,MEDINA DEL CAMPO,True,Medina del Campo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10500
01174,174,2,CAMBIADOR MEDINA DEL CAMPO,False,Medina del Campo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08200
01176,176,1,VALDESTILLAS,True,Valdestillas,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10503
01176,176,2,CAMBIADOR VALDESTILLAS,False,Valdestillas,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08012
01178,178,1,KM 250,False,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0801
01178,178,2,CAMBIADOR VALLADOLID C. GRANDE,False,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08010
01188,188,1,CAMB. MEDINA DEL CAMPO AV,True,Medina del Campo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08241
01188,188,2,BIF. ARROYO DE LA GOLOSA,False,Medina del Campo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B3200
01192,192,1,"C. FERROVIARIO AG. KM. 3,7",False,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B1053
01192,192,2,COMPLEJO FERROVIARIO MERC.,True,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10620
01192,192,3,RIO PISUERGA,False,Santovenia de Pisuerga,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10611
01700,700,1,CASETAS,True,Zaragoza,Zaragoza,Aragón,within,0.0,TN_RailwayNode_70800
01700,700,2,CABAÑAS DE EBRO,True,Cabañas de Ebro,Zaragoza,Aragón,within,0.0,TN_RailwayNode_81209
01700,700,3,CORTES DE NAVARRA,True,Cortes,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_81205
01700,700,4,TUDELA DE NAVARRA,True,Tudela,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_81202
01700,700,5,CASTEJON DE EBRO,True,Castejón,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_81200
01700,700,6,CALAHORRA,True,Calahorra,La Rioja,La Rioja,within,0.0,TN_RailwayNode_81108
01700,700,7,ALCANADRE,True,Alcanadre,La Rioja,La Rioja,within,0.0,TN_RailwayNode_81105
01700,700,8,LOGROÑO,True,Logroño,La Rioja,La Rioja,within,0.0,TN_RailwayNode_81100
01700,700,9,HARO,True,Haro,La Rioja,La Rioja,within,0.0,TN_RailwayNode_81002
01700,700,10,SAN FELICES,True,Haro,La Rioja,La Rioja,within,0.0,TN_RailwayNode_81001
01700,700,11,MIRANDA DE EBRO,True,Miranda de Ebro,Burgos,Castilla y León,within,0.0,TN_RailwayNode_11200
01700,700,12,BIF. CASTILLA,False,Miranda de Ebro,Burgos,Castilla y León,within,0.0,TN_RailwayNode_B8100
01700,700,13,ARTOMAÑA,True,Amurrio,Araba,País Vasco,within,0.0,TN_RailwayNode_13006
01700,700,14,ORDUÑA,True,Urduña,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13100
01700,700,15,ARETA (APD),False,Laudio,Araba,País Vasco,within,0.0,TN_RailwayNode_13107
01700,700,16,LLODIO,True,Laudio,Araba,País Vasco,within,0.0,TN_RailwayNode_13106
01700,700,17,ARRIGORRIAGA,True,Arrigorriaga,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13111
01700,700,18,AGUJA DE ENLACE,False,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_A1311
01700,700,19,INTERMODAL ABANDO IND. PRIETO,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13200
01704,704,1,BIF. RIOJA,False,Miranda de Ebro,Burgos,Castilla y León,within,0.0,TN_RailwayNode_B1110
01704,704,2,BIF. CASTILLA,False,Miranda de Ebro,Burgos,Castilla y León,within,0.0,TN_RailwayNode_B8100
01710,710,1,CASTEJON DE EBRO,True,Castejón,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_81200
01710,710,2,TAFALLA,True,Tafalla,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_80108
01710,710,3,GARINOAIN,True,Garínoain,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_80106
01710,710,4,NOAIN,True,Noáin (Valle de Elorz),Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_80103
01710,710,5,PAMPLONA,True,Pamplona,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_80100
01710,710,6,ETXARRI-ARANATZ,True,Etxarri Aranatz,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_80003
01710,710,7,"BIF. KM.231,5",False,Altsasu,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_B8000
01710,710,8,ALTSASU,True,Altsasu,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_11300
01712,712,1,"BIF. KM.231,5",False,Altsasu,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_B8000
01712,712,2,"BIF. KM.534,0",False,Olazti,Navarra,Comunidad Foral de Navarra,within,0.0,TN_RailwayNode_B1120
01720,720,1,INTERMODAL ABANDO IND. PRIETO,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13200
01720,720,2,LA CASILLA,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13201
01720,720,3,BIFURCACION LA CASILLA,False,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_B1320
01720,720,4,OLABEAGA,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13303
01720,720,5,ZORROTZA,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13304
01720,720,6,LUTXANA-BARAKALDO,True,Barakaldo,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13305
01720,720,7,DESERTU-BARAKALDO,True,Barakaldo,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13400
01720,720,8,SANTURTZI,True,Santurtzi,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13405
01722,722,1,DESERTU-BARAKALDO,True,Barakaldo,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13400
01722,722,2,MUSKIZ,True,Muskiz,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13506
01724,724,1,SANTURTZI,True,Santurtzi,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13405
01724,724,2,BILBAO MERCANCIAS,True,Santurtzi,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13408
01726,726,1,BIFURCACION LA CASILLA,False,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_B1320
01726,726,2,LA CASILLA,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13201
01726,726,3,AGUJA DE ENLACE,False,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_A1311
01904,904,1,BIF. FUENCARRAL,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1702
01904,904,2,"FUENCARRAL-AGUJA KM 4,5",False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_A1702
01904,904,3,FUENCARRAL-FUENTE GRANDE,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_97101
01910,910,1,BIF. STA. CATALINA,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1803
01910,910,2,DELICIAS,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_18004
01910,910,3,MADRID-ATOCHA CERCANIAS,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_18000
01910,910,4,PIRAMIDES (APD),False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_18005
01910,910,5,MADRID-PRINCIPE PIO,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10000
01910,910,6,POZUELO,True,Pozuelo de Alarcón,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10002
01910,910,7,LAS ROZAS (APD),False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10005
01910,910,8,BIF. CHAMARTIN,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1005
01910,910,9,BIF. CHAMARTIN-AGUJA KM.18.6,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_97018
01910,910,10,PINAR DE LAS ROZAS,True,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10100
01912,912,1,LAS MATAS,True,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10101
01912,912,2,LAS MATAS CLASIFICACION,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10105
01912,912,3,PINAR DE LAS ROZAS,True,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10100
01914,914,1,BIF. P. PIO,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B9701
01914,914,2,BIF. CHAMARTIN-AGUJA KM.18.6,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_97018
01914,914,3,BIF. CHAMARTIN,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1005
01924,924,1,BIF. P. PIO,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B9701
01924,924,2,BIF. CHAMARTIN,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1005
01999,999,1,AYAMONTE,True,Ayamonte,Huelva,Andalucía,within,0.0,TN_RailwayNode_42107
01999,999,2,GIBRALEON,True,Gibraleón,Huelva,Andalucía,within,0.0,TN_RailwayNode_42020
01999,999,3,PUERTO REAL (APD),False,Puerto Real,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51401
01999,999,4,PUERTO DE SANTA MARIA,True,El Puerto de Santa María,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51400
01999,999,5,SANLUCAR DE BARRAMEDA,True,El Puerto de Santa María,Cádiz,Andalucía,within,0.0,TN_RailwayNode_53009
01999,999,6,TROCADERO,True,El Puerto de Santa María,Cádiz,Andalucía,within,0.0,TN_RailwayNode_F0405
01999,999,7,BONANZA,True,Sanlúcar de Barrameda,Cádiz,Andalucía,within,0.0,TN_RailwayNode_F0408
01999,999,8,JEREZ DE LA FRONTERA,False,Jerez de la Frontera,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51300
01999,999,9,JEDULA,True,Arcos de la Frontera,Cádiz,Andalucía,within,0.0,TN_RailwayNode_51502
01999,999,10,ARCOS DE LA FRONTERA,False,Arcos de la Frontera,Cádiz,Andalucía,within,0.0,TN_RailwayNode_52003
01999,999,11,VV. FRESNO,True,Villanueva del Fresno,Badajoz,Extremadura,within,0.0,TN_RailwayNode_F0503
01999,999,12,SAN FRANCISCO DE GUADAIRA,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F2004
01999,999,13,UTRERA,True,Utrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51200
01999,999,14,SEVILLA-SANTA JUSTA,True,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_51003
01999,999,15,SEVILLA CTT,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F0415
01999,999,16,BIF.BOBADILLA,False,Utrera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F0416
01999,999,17,BIF. S. BERNARDO,False,Sevilla,Sevilla,Andalucía,within,0.0,TN_RailwayNode_B5119
01999,999,18,JEREZ DE LOS CABALLEROS (CGD),True,Jerez de los Caballeros,Badajoz,Extremadura,within,0.0,TN_RailwayNode_41004
01999,999,19,CARMONA BAJA,True,Alcalá de Guadaíra,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F0407
01999,999,20,SEVILLA SAN BERNARDO,True,Alcalá de Guadaíra,Sevilla,Andalucía,within,0.0,TN_RailwayNode_F0406
01999,999,21,MORON DE LA FRONTERA,False,Arahal,Sevilla,Andalucía,within,0.0,TN_RailwayNode_01103
01999,999,22,LA TRINIDAD,True,Morón de la Frontera,Sevilla,Andalucía,within,0.0,TN_RailwayNode_01002
01999,999,23,OLVERA,True,Olvera,Cádiz,Andalucía,within,0.0,TN_RailwayNode_F0512
01999,999,24,CARMONA ALTA,True,Carmona,Sevilla,Andalucía,within,0.0,TN_RailwayNode_02101
01999,999,25,GUADAJOZ (APD),False,Carmona,Sevilla,Andalucía,within,0.0,TN_RailwayNode_50602
01999,999,26,MARCHENA,True,Marchena,Sevilla,Andalucía,within,0.0,TN_RailwayNode_01005
01999,999,27,ZAFRA,True,Zafra,Badajoz,Extremadura,within,0.0,TN_RailwayNode_40100
01999,999,28,ALMARGEN,True,Almargen,Málaga,Andalucía,within,0.0,TN_RailwayNode_F0401
01999,999,29,MALAGA,True,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_F0409
01999,999,30,MALAGA-PLAYA (CGD),True,Málaga,Málaga,Andalucía,within,0.0,TN_RailwayNode_54415
01999,999,31,BIF. LAS MARAVILLAS,False,Antequera,Málaga,Andalucía,within,0.0,TN_RailwayNode_B0103
01999,999,32,FUENTE DE PIEDRA,True,Fuente de Piedra,Málaga,Andalucía,within,0.0,TN_RailwayNode_54301
01999,999,33,LA CARLOTA,True,La Carlota,Córdoba,Andalucía,within,0.0,TN_RailwayNode_F0403
01999,999,34,"KM. 72,3",False,Puente Genil,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54200
01999,999,35,ARROYO DE MALPARTIDA,True,Cáceres,Cáceres,Extremadura,within,0.0,TN_RailwayNode_35402
01999,999,36,CASAR DE CACERES,True,Casar de Cáceres,Cáceres,Extremadura,within,0.0,TN_RailwayNode_35305
01999,999,37,VALCHILLON,True,Córdoba,Córdoba,Andalucía,within,0.0,TN_RailwayNode_54100
01999,999,38,VILLANUEVA DE LA SERENA,True,Villanueva de la Serena,Badajoz,Extremadura,within,0.0,TN_RailwayNode_37406
01999,999,39,RENA,True,Rena,Badajoz,Extremadura,within,0.0,TN_RailwayNode_F0510
01999,999,40,ALCAUDETE-FTE.ORBE,True,Alcaudete,Jaén,Andalucía,within,0.0,TN_RailwayNode_03106
01999,999,41,LOGROSAN,True,Logrosán,Cáceres,Extremadura,within,0.0,TN_RailwayNode_F0505
01999,999,42,PLASENCIA,True,Plasencia,Cáceres,Extremadura,within,0.0,TN_RailwayNode_30002
01999,999,43,MARMOLEJO,True,Marmolejo,Jaén,Andalucía,within,0.0,TN_RailwayNode_50405
01999,999,44,LA FREGENEDA (Puente Internacional),True,La Fregeneda,Salamanca,Castilla y León,nearest,36.3,TN_RailwayNode_F0103
01999,999,45,JAEN,True,Jaén,Jaén,Andalucía,within,0.0,TN_RailwayNode_03100
01999,999,46,PUERTOLLANO,True,Andújar,Jaén,Andalucía,within,0.0,TN_RailwayNode_F0506
01999,999,47,ALIA,True,Alía,Cáceres,Extremadura,within,0.0,TN_RailwayNode_F0509
01999,999,48,SANTIAGO DE COMPOST.-DANIEL CASTELAO,True,Santiago de Compostela,A Coruña,Galicia,within,0.0,TN_RailwayNode_31400
01999,999,49,LINARES,True,Espeluy,Jaén,Andalucía,within,0.0,TN_RailwayNode_F0402
01999,999,50,ESPELUY,True,Espeluy,Jaén,Andalucía,within,0.0,TN_RailwayNode_50400
01999,999,51,GUADIX,True,Guadix,Granada,Andalucía,within,0.0,TN_RailwayNode_56200
01999,999,52,PUERTO DE BEJAR,True,Puerto de Béjar,Salamanca,Castilla y León,within,0.0,TN_RailwayNode_30009
01999,999,53,FTE. DE S. ESTEBAN-BOADILLA,True,La Fuente de San Esteban,Salamanca,Castilla y León,within,0.0,TN_RailwayNode_33008
01999,999,54,ALQUIFE,True,La Calahorra,Granada,Andalucía,within,0.0,TN_RailwayNode_58001
01999,999,55,LA CALAHORRA-FERREIRA,True,La Calahorra,Granada,Andalucía,within,0.0,TN_RailwayNode_56201
01999,999,56,OROSO-VILLACID,True,Oroso,A Coruña,Galicia,within,0.0,TN_RailwayNode_31402
01999,999,57,ORDES,True,Ordes,A Coruña,Galicia,within,0.0,TN_RailwayNode_31415
01999,999,58,P.K. 405/525,False,Ordes,A Coruña,Galicia,within,0.0,TN_RailwayNode_F0513
01999,999,59,P.K. 405/600,False,Ordes,A Coruña,Galicia,within,0.0,TN_RailwayNode_F0514
01999,999,60,P.K. 421/500,False,Cerceda,A Coruña,Galicia,within,0.0,TN_RailwayNode_F0515
01999,999,61,LINARES SAN JOSE,True,Linares,Jaén,Andalucía,within,0.0,TN_RailwayNode_56013
01999,999,62,LINARES-BAEZA,True,Linares,Jaén,Andalucía,within,0.0,TN_RailwayNode_50300
01999,999,63,BAEZA,True,Linares,Jaén,Andalucía,within,0.0,TN_RailwayNode_F0410
01999,999,64,QUEIXAS-LONDOÑO,True,Cerceda,A Coruña,Galicia,within,0.0,TN_RailwayNode_31406
01999,999,65,P.K. 114/400,False,Puertollano,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_F0511
01999,999,66,CALERA-CHOZAS,True,Calera y Chozas,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_35201
01999,999,67,BAZA,True,Baza,Granada,Andalucía,within,0.0,TN_RailwayNode_06200
01999,999,68,POBLETE,True,Ciudad Real,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_F0501
01999,999,69,SERON,True,Serón,Almería,Andalucía,within,0.0,TN_RailwayNode_06111
01999,999,70,BIF. LA SERNA,False,Carbajosa de la Sagrada,Salamanca,Castilla y León,within,0.0,TN_RailwayNode_B3001
01999,999,71,VALDUNCIEL (CGD),True,Valdunciel,Salamanca,Castilla y León,within,0.0,TN_RailwayNode_30101
01999,999,72,CUBO DEL VINO,True,El Cubo de Tierra del Vino,Zamora,Castilla y León,within,0.0,TN_RailwayNode_30104
01999,999,73,EL EMPERADOR,True,Los Yébenes,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_37108
01999,999,74,TORAL DE LOS VADOS,True,Toral de los Vados,León,Castilla y León,within,0.0,TN_RailwayNode_20204
01999,999,75,ZAMORA,True,Zamora,Zamora,Castilla y León,within,0.0,TN_RailwayNode_30200
01999,999,76,VILLAFRANCA DEL BIERZO (CGD),True,Villafranca del Bierzo,León,Castilla y León,within,0.0,TN_RailwayNode_20603
01999,999,77,PONFERRADA-CARGADEROS,False,Ponferrada,León,Castilla y León,within,0.0,TN_RailwayNode_20115
01999,999,78,PONFERRADA,True,Ponferrada,León,Castilla y León,within,0.0,TN_RailwayNode_20200
01999,999,79,TOLEDO,True,Toledo,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_92102
01999,999,80,LAS NORIAS,True,Huércal-Overa,Almería,Andalucía,within,0.0,TN_RailwayNode_06101
01999,999,81,BARGAS (APD),False,Bargas,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_35102
01999,999,82,CINCO CASAS,True,Alcázar de San Juan,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_50002
01999,999,83,ALMENDRICOS (APD),False,Lorca,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_06100
01999,999,84,BIENSERVIDA,True,Bienservida,Albacete,Castilla-La Mancha,within,0.0,TN_RailwayNode_F0517
01999,999,85,ALGODOR,True,Aranjuez,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_37100
01999,999,86,TOMELLOSO,True,Tomelloso,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_96002
01999,999,87,POBLADURA,True,Pobladura del Valle,Zamora,Castilla y León,within,0.0,TN_RailwayNode_30212
01999,999,88,LA BAÑEZA,True,La Bañeza,León,Castilla y León,within,0.0,TN_RailwayNode_30216
01999,999,89,ASTORGA,True,Astorga,León,Castilla y León,within,0.0,TN_RailwayNode_20100
01999,999,90,MEDINA DEL CAMPO,True,Medina del Campo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10500
01999,999,91,VILLACAÑAS,True,Villacañas,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_60300
01999,999,92,QUINTANAR DE LA ORDEN,True,Villacañas,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_93003
01999,999,93,YELES Y ESQUIVIAS,True,Yeles,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_F0502
01999,999,94,CARAVACA,True,Caravaca de la Cruz,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_F0314
01999,999,95,LEGANES,True,Leganés,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_35001
01999,999,96,CUATRO VIENTOS,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_35603
01999,999,97,LAS ROZAS (APD),False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10005
01999,999,98,TOTANA,True,Totana,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_06003
01999,999,99,BIF. CHAMARTIN,False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B1005
01999,999,100,SOCUELLAMOS,True,Socuéllamos,Ciudad Real,Castilla-La Mancha,within,0.0,TN_RailwayNode_60406
01999,999,101,PINAR DE LAS ROZAS,True,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_10100
01999,999,102,LA PINILLA,True,Mazarrón,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_F0301
01999,999,103,EL TEJAR (APD),False,Las Rozas de Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_97103
01999,999,104,CIRUELOS,True,Segovia,Segovia,Castilla y León,within,0.0,TN_RailwayNode_12108
01999,999,105,SEGOVIA,True,Segovia,Segovia,Castilla y León,within,0.0,TN_RailwayNode_12100
01999,999,106,MAZARRON,True,Fuente Álamo de Murcia,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_F0302
01999,999,107,LA CARRERA (CGD),True,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_85214
01999,999,108,SANTA CRUZ DE LA ZARZA (APD),False,Santa Cruz de la Zarza,Toledo,Castilla-La Mancha,within,0.0,TN_RailwayNode_66005
01999,999,109,LA POVEDA,True,Arganda del Rey,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_F0504
01999,999,110,TORREJON DE ARDOZ,True,Torrejón de Ardoz,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_70102
01999,999,111,CARTAGENA,True,Cartagena,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_61307
01999,999,112,TARANCON,True,Tarancón,Cuenca,Castilla-La Mancha,within,0.0,TN_RailwayNode_66006
01999,999,113,RIBERA DE MOLINA (CGD),True,Molina de Segura,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_63002
01999,999,114,MURCIA DEL CARMEN,True,Murcia,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_61200
01999,999,115,MURCIA ZARAICHE,True,Murcia,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_F0305
01999,999,116,LOS RAMOS-ALQUERIAS,True,Murcia,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_61300
01999,999,117,ALBACETE - LOS LLANOS,True,Albacete,Albacete,Castilla-La Mancha,within,0.0,TN_RailwayNode_60600
01999,999,118,CHINCHILLA DE MONTEARAGON,True,Chinchilla de Monte-Aragón,Albacete,Castilla-La Mancha,within,0.0,TN_RailwayNode_F0304
01999,999,119,PEÑAFIEL,True,Peñafiel,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_85206
01999,999,120,CHINCHILLA DE MONTEARAGON,True,Chinchilla de Monte-Aragón,Albacete,Castilla-La Mancha,within,0.0,TN_RailwayNode_60701
01999,999,121,VILLAR DE CHINCHILLA,True,Chinchilla de Monte-Aragón,Albacete,Castilla-La Mancha,within,0.0,TN_RailwayNode_60702
01999,999,122,TORREVIEJA,True,Torrevieja,Alacant,Comunitat Valenciana,within,0.0,TN_RailwayNode_62204
01999,999,123,SAN ISIDRO-ALBATERA-CATRAL,True,San Isidro,Alacant,Comunitat Valenciana,within,0.0,TN_RailwayNode_62100
01999,999,124,VENTA DEL MORO,True,Venta del Moro,València,Comunitat Valenciana,within,0.0,TN_RailwayNode_F0516
01999,999,125,LANGA DE DUERO,True,Langa de Duero,Soria,Castilla y León,within,0.0,TN_RailwayNode_85109
01999,999,126,AGOST,True,Agost,Alacant,Comunitat Valenciana,within,0.0,TN_RailwayNode_60909
01999,999,127,BARRUELO DE SANTULLAN,True,Barruelo de Santullán,Palencia,Castilla y León,within,0.0,TN_RailwayNode_14302
01999,999,128,QUINTANILLA DE LAS TORRES (APD),False,Pomar de Valdivia,Palencia,Castilla y León,within,0.0,TN_RailwayNode_14115
